parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
secondary,rank_preserving,2474,27,0.5,True,8.666423301746335,7.492805826793574,8.666423301746335,True,7.492805826793574,True,8.666423301746335,True,19.004914851309536
secondary,rank_preserving,2475,25,0.5384615384615384,True,10.153617949520864,9.741264529076641,10.153617949520864,True,8.378478620072686,True,10.153617949520864,True,21.941826768671483
secondary,rank_preserving,2476,28,0.5357142857142857,True,10.204901671902302,10.197095103563928,10.204901671902302,True,8.850075722268315,True,10.204901671902302,True,21.775386063206106
secondary,rank_preserving,2477,24,0.625,True,12.510748678357517,9.012987463895314,12.510748678357517,True,6.601603847829744,True,12.510748678357517,True,25.11652005657148
secondary,rank_preserving,2478,22,0.6086956521739131,True,9.22433808815015,9.087680841305751,9.22433808815015,True,7.310248159143638,True,9.22433808815015,True,21.692723762810562
secondary,rank_preserving,2479,26,0.4642857142857143,True,7.671316988064211,5.71375186896842,7.671316988064211,False,7.949491073851662,True,7.671316988064211,True,20.65320478943874
secondary,rank_preserving,2480,25,0.48148148148148145,True,8.924717681075593,7.535926572814406,8.924717681075593,True,7.535926572814406,True,8.924717681075593,True,21.59617244772562
secondary,rank_preserving,2481,30,0.5,True,12.775136064572939,12.293177262108468,12.775136064572939,True,7.941092440174696,True,12.775136064572939,True,23.37724930939219
secondary,rank_preserving,2482,23,0.5833333333333334,True,6.264022421389571,5.183082237226937,6.264022421389571,True,5.183082237226937,True,6.264022421389571,True,16.148624973549886
secondary,rank_preserving,2483,22,0.5416666666666666,True,8.722296457882498,8.15105771143216,8.722296457882498,True,8.15105771143216,True,8.722296457882498,True,20.800594689398658
secondary,rank_preserving,2484,24,0.56,True,9.207811606142332,8.763254771680986,9.207811606142332,True,8.763254771680986,True,9.207811606142332,True,19.719483520397397
secondary,rank_preserving,2485,26,0.5769230769230769,True,10.029216897217921,9.656657062461528,10.029216897217921,True,8.39488163778676,True,10.029216897217921,True,20.92687756082354
secondary,rank_preserving,2486,30,0.5,True,12.095576007869397,9.664430542669066,12.095576007869397,True,8.41165638332764,True,12.095576007869397,True,24.346927565624334
secondary,rank_preserving,2487,31,0.4838709677419355,True,13.104180668489517,10.307872825569449,13.104180668489517,True,8.501602464700241,True,13.104180668489517,True,25.202031640034864
secondary,rank_preserving,2488,18,0.65,True,6.20984006335492,5.311974848569253,6.20984006335492,False,7.383615670160323,True,6.20984006335492,True,18.81111730742838
secondary,rank_preserving,2489,28,0.4827586206896552,True,12.753194404147246,9.731547119598575,12.753194404147246,True,7.371531618655319,True,12.753194404147246,True,24.966190240720444
secondary,rank_preserving,2490,20,0.6666666666666666,True,8.382117513869822,7.708659218455631,8.382117513869822,True,7.708659218455631,True,8.382117513869822,True,20.043161894963255
secondary,rank_preserving,2491,24,0.625,True,9.00616277932688,8.968794529688697,9.00616277932688,True,7.482113416159705,True,9.00616277932688,True,21.322656609575134
secondary,rank_preserving,2492,31,0.3939393939393939,True,11.73825036194296,11.312386516934286,11.73825036194296,True,7.178365315839112,True,11.73825036194296,True,21.450007307424457
secondary,rank_preserving,2493,29,0.4666666666666667,True,13.542669364064459,12.11821110718587,13.542669364064459,True,5.783720359944216,True,13.542669364064459,True,24.450161999866488
secondary,rank_preserving,2494,26,0.4642857142857143,True,8.407438066158658,8.402046236842956,8.407438066158658,True,8.402046236842956,True,8.407438066158658,True,19.92419402503255
secondary,rank_preserving,2495,27,0.5,True,12.331970835799337,11.42059869204268,12.331970835799337,True,7.151777775957834,True,12.331970835799337,True,22.80619385423178
secondary,rank_preserving,2496,25,0.5384615384615384,True,10.667344904314069,10.468905513754406,10.667344904314069,True,8.585189843834002,True,10.667344904314069,True,24.274004155475563
secondary,rank_preserving,2497,23,0.52,True,8.959279394597395,8.896219885701512,8.959279394597395,False,9.16232970191016,True,8.959279394597395,True,20.042094715529988
secondary,rank_preserving,2498,19,0.6190476190476191,True,6.747896321660351,6.371206758570815,6.747896321660351,False,7.544097909600943,True,6.747896321660351,True,18.23528156486406
secondary,rank_preserving,2499,26,0.5185185185185185,True,9.686323886711747,8.50729675660612,9.686323886711747,True,8.50729675660612,True,9.686323886711747,True,21.216371123673582
secondary,rank_preserving,2500,24,0.5,True,6.526695993327792,5.603093471233279,6.526695993327792,False,8.372966427625526,True,6.526695993327792,True,17.291577944847823
secondary,rank_preserving,2501,26,0.5769230769230769,True,12.791900546313038,11.023982403022497,12.791900546313038,True,5.751905007332976,True,12.791900546313038,True,23.294940730638537
secondary,rank_preserving,2502,28,0.4827586206896552,True,13.125518295196471,12.597331944886324,13.125518295196471,True,6.134489816080303,True,13.125518295196471,True,24.834451446792414
secondary,rank_preserving,2503,26,0.5769230769230769,True,13.394874349752275,13.25693180164316,13.394874349752275,True,7.328562211892699,True,13.394874349752275,True,25.36607168457125
secondary,rank_preserving,2504,27,0.5555555555555556,True,11.855778488415956,10.976055307905742,11.855778488415956,True,5.9846196182768585,True,11.855778488415956,True,22.370460803299927
secondary,rank_preserving,2505,22,0.6086956521739131,True,8.611894640594306,8.115489446109937,8.611894640594306,True,8.115489446109937,True,8.611894640594306,True,21.06075182455269
secondary,rank_preserving,2506,33,0.45454545454545453,True,12.738901577657009,9.600202531748913,12.738901577657009,True,7.2684915749464345,True,12.738901577657009,True,25.42380055672733
secondary,rank_preserving,2507,29,0.4666666666666667,True,10.796476312956536,8.571445134114821,10.796476312956536,True,7.098849031777852,True,10.796476312956536,True,21.220959819373384
secondary,rank_preserving,2508,22,0.6818181818181818,True,9.326484864418184,8.178661801700727,9.326484864418184,True,6.067859147234799,True,9.326484864418184,True,20.79458607982182
secondary,rank_preserving,2509,22,0.6086956521739131,True,10.471088483507616,9.678272561827686,10.471088483507616,True,8.69906746847952,True,10.471088483507616,True,24.993351492363004
secondary,rank_preserving,2510,26,0.5769230769230769,True,11.132395105744157,9.804226320980096,11.132395105744157,True,7.847214344317314,True,11.132395105744157,True,23.19191469879191
secondary,rank_preserving,2511,23,0.5833333333333334,True,11.566485789883412,11.45983370898573,11.566485789883412,True,9.028325571197275,True,11.566485789883412,True,24.715826233830303
secondary,rank_preserving,2512,30,0.5,True,11.901493315712099,8.387448579604808,11.901493315712099,True,7.005259802501341,True,11.901493315712099,True,23.301554258327506
secondary,rank_preserving,2513,24,0.625,True,10.630365445390185,8.915249516624865,10.630365445390185,True,7.001981463685947,True,10.630365445390185,True,20.41361014941266
secondary,rank_preserving,2514,26,0.5769230769230769,True,10.080546015047231,8.127860636706522,10.080546015047231,True,6.12177589041744,True,10.080546015047231,True,20.670420864443088
secondary,rank_preserving,2515,25,0.6,True,11.781270751451785,9.409258696652554,11.781270751451785,True,7.326583109744718,True,11.781270751451785,True,24.08996325473855
secondary,rank_preserving,2516,33,0.3333333333333333,True,11.691883545681645,11.604614792480877,11.691883545681645,True,6.550789408447844,True,11.691883545681645,True,20.618983123517197
secondary,rank_preserving,2517,27,0.5555555555555556,True,13.803236118471178,13.267997596688717,13.803236118471178,True,7.969027136986259,True,13.803236118471178,True,24.083926895161287
secondary,rank_preserving,2518,28,0.5357142857142857,True,11.670538076633994,9.610973328236707,11.670538076633994,True,7.813210328294657,True,11.670538076633994,True,22.131617702020073
secondary,rank_preserving,2519,24,0.56,True,11.953362957218667,9.441993064236623,11.953362957218667,True,6.652322415379025,True,11.953362957218667,True,23.649577327055376
secondary,rank_preserving,2520,25,0.6,True,11.207752006606702,11.146688221598012,11.207752006606702,True,8.600661278247673,True,11.207752006606702,True,24.285826542573783
secondary,rank_preserving,2521,26,0.5769230769230769,True,9.240540727785696,8.308534057042426,9.240540727785696,True,6.912139708787622,True,9.240540727785696,True,20.735631217283807
secondary,rank_preserving,2522,27,0.5,True,9.576716569854229,8.601398881606913,9.576716569854229,True,6.8352025273717025,True,9.576716569854229,True,20.411032578283532
secondary,rank_preserving,2523,28,0.4827586206896552,True,12.08451277868039,10.38692788049352,12.08451277868039,True,7.60581500387679,True,12.08451277868039,True,24.613667976331605
secondary,rank_preserving,2524,25,0.6,True,10.47864369532157,9.124771182359105,10.47864369532157,True,7.139579030298694,True,10.47864369532157,True,22.61667468743061
secondary,rank_preserving,2525,22,0.5416666666666666,True,7.920382962328006,7.2183512461441826,7.920382962328006,False,8.72681139487377,True,7.920382962328006,True,20.02666301019596
secondary,rank_preserving,2526,27,0.5,True,8.748191308432855,8.471291489915926,8.748191308432855,True,8.471291489915926,True,8.748191308432855,True,20.611930092960996
secondary,rank_preserving,2527,29,0.41935483870967744,True,8.149950580436908,7.574023121053076,8.149950580436908,True,7.574023121053076,True,8.149950580436908,True,17.98912434039861
secondary,rank_preserving,2528,24,0.56,True,10.764525521687677,8.60061752246266,10.764525521687677,True,7.06475018408891,True,10.764525521687677,True,21.189781120196773
secondary,rank_preserving,2529,26,0.5769230769230769,True,12.191170707109919,12.147720820211774,12.191170707109919,True,8.042003066459205,True,12.191170707109919,True,21.386333479948245
secondary,rank_preserving,2530,24,0.56,True,9.304836047856536,8.40283820306168,9.304836047856536,True,8.40283820306168,True,9.304836047856536,True,20.50277569149291
