parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
primary,unconstrained,19063,18,0.7368421052631579,True,7.949536092238145,7.158172474596477,7.949536092238145,True,7.158172474596477,True,7.949536092238145,True,18.564778828098852
primary,unconstrained,19064,18,0.8333333333333334,True,11.57873553811708,9.041570318660982,11.57873553811708,True,7.041570318660982,True,11.57873553811708,True,23.12527264772688
primary,unconstrained,19065,16,0.8235294117647058,True,6.891684858286276,6.166276589347783,6.891684858286276,True,6.166276589347783,True,6.891684858286276,True,17.751609018581966
primary,unconstrained,19066,19,0.7894736842105263,True,12.22718999070529,11.280542404916751,12.22718999070529,True,9.280542404916751,True,12.22718999070529,True,24.414841326099978
primary,unconstrained,19067,19,0.7894736842105263,True,11.625837897159531,10.10494011512355,11.625837897159531,True,8.10494011512355,True,11.625837897159531,True,23.74491741301179
primary,unconstrained,19068,21,0.7142857142857143,True,12.90972407471628,12.683057375790371,12.90972407471628,True,7.683057375790371,True,12.90972407471628,True,23.781210897080342
primary,unconstrained,19069,17,0.6842105263157895,True,6.392645203670434,5.93910226495122,6.392645203670434,False,7.103245615536409,True,6.392645203670434,True,18.561155193135882
primary,unconstrained,19070,18,0.7368421052631579,True,8.762485917382264,6.999536641261178,8.762485917382264,True,6.999536641261178,True,8.762485917382264,True,19.0387899152324
primary,unconstrained,19071,16,0.631578947368421,True,8.384753499512316,8.080424847010296,8.384753499512316,True,6.0804248470102955,True,8.384753499512316,True,18.43733487550285
primary,unconstrained,19072,19,0.7894736842105263,True,8.475357733664595,8.284601247369825,8.475357733664595,True,6.284601247369823,True,8.475357733664595,True,20.359238338356093
primary,unconstrained,19073,22,0.6818181818181818,True,13.594525725045077,13.286038879449023,13.594525725045077,True,7.286038879449024,True,13.594525725045077,True,24.11118292789544
primary,unconstrained,19074,20,0.75,True,12.551510274839245,11.878248033001789,12.551510274839245,True,5.878248033001789,True,12.551510274839245,True,23.343746757442275
primary,unconstrained,19075,16,0.7222222222222222,True,6.2425980018998715,4.8893378996671775,6.2425980018998715,False,7.826872458117302,True,6.2425980018998715,True,16.978861713714895
primary,unconstrained,19076,18,0.7368421052631579,True,7.266182686548378,6.815960814598844,7.266182686548378,True,4.815960814598844,True,7.266182686548378,True,17.227331230078665
primary,unconstrained,19077,18,0.8333333333333334,True,10.808224404490582,8.506765492852635,10.808224404490582,True,6.506765492852635,True,10.808224404490582,True,21.46295250072191
primary,unconstrained,19078,17,0.7777777777777778,True,7.44613833593712,6.500748887677762,7.44613833593712,True,6.500748887677762,True,7.44613833593712,True,19.44395934634283
primary,unconstrained,19079,18,0.8333333333333334,True,7.0729430689124,6.901596466702939,7.0729430689124,True,4.901596466702939,True,7.0729430689124,True,16.92520112082907
primary,unconstrained,19080,17,0.6842105263157895,True,7.08514762265957,5.1710661269338685,7.08514762265957,False,8.256187240458932,True,7.08514762265957,True,17.92132709991096
primary,unconstrained,19081,22,0.6818181818181818,True,11.632341211170036,10.30137003239172,11.632341211170036,True,8.30137003239172,True,11.632341211170036,True,22.837975603737625
primary,unconstrained,19082,18,0.65,True,7.72116881570139,7.147358909171299,7.72116881570139,False,8.093134854247765,True,7.72116881570139,True,18.215789016420107
primary,unconstrained,19083,20,0.75,True,8.818599309153303,8.265653791177032,8.818599309153303,True,6.265653791177031,True,8.818599309153303,True,20.325356714565984
primary,unconstrained,19084,19,0.7894736842105263,True,10.209472667433186,8.928061184423143,10.209472667433186,True,6.928061184423142,True,10.209472667433186,True,20.3391937289763
primary,unconstrained,19085,14,0.5263157894736842,True,6.499272532426708,5.376742246891327,6.499272532426708,False,6.657027400796786,True,6.499272532426708,True,16.36873175209607
primary,unconstrained,19086,16,0.7222222222222222,True,8.772664739421849,7.972229005963257,8.772664739421849,False,8.925838514748648,True,8.772664739421849,True,20.579611748371498
primary,unconstrained,19087,18,0.8333333333333334,True,10.327033924604144,8.386117528821575,10.327033924604144,True,6.3861175288215755,True,10.327033924604144,True,20.695364366855504
primary,unconstrained,19088,17,0.7777777777777778,True,8.822571223035798,8.5343904740914,8.822571223035798,True,8.5343904740914,True,8.822571223035798,True,19.86853141513201
primary,unconstrained,19089,19,0.5454545454545454,True,13.727260870724965,13.527626216012745,13.727260870724965,True,7.527626216012745,True,13.727260870724965,True,23.669138690555943
primary,unconstrained,19090,18,0.8333333333333334,True,8.664470501615826,8.144713409399838,8.664470501615826,True,6.144713409399838,True,8.664470501615826,True,18.71821381745351
primary,unconstrained,19091,20,0.75,True,11.662962620118137,11.21870250440216,11.662962620118137,True,5.218702504402159,True,11.662962620118137,True,21.969706728413307
primary,unconstrained,19092,20,0.75,True,12.64265682788218,10.717103395157084,12.64265682788218,True,8.717103395157084,True,12.64265682788218,True,24.412212748372884
primary,unconstrained,19093,16,0.631578947368421,True,10.949210502887555,8.84545313943116,10.949210502887555,True,6.845453139431161,True,10.949210502887555,True,21.182003114352526
primary,unconstrained,19094,19,0.7894736842105263,True,10.029469830761307,7.678514834440012,10.029469830761307,True,5.678514834440012,True,10.029469830761307,True,20.32788130664915
primary,unconstrained,19095,19,0.7,True,9.22697134666619,8.713311944784856,9.22697134666619,True,7.311807126306224,True,9.22697134666619,True,21.126881854238185
primary,unconstrained,19096,16,0.631578947368421,True,10.918024148567213,8.086899297359647,10.918024148567213,True,6.086899297359647,True,10.918024148567213,True,20.90955651024872
primary,unconstrained,19097,18,0.8333333333333334,True,8.521689724839757,8.33821310439027,8.521689724839757,True,6.338213104390269,True,8.521689724839757,True,19.97508189651439
primary,unconstrained,19098,22,0.6818181818181818,True,12.852354432147411,11.73006660485039,12.852354432147411,True,5.730066604850389,True,12.852354432147411,True,23.424335363497473
primary,unconstrained,19099,20,0.75,True,10.89431030942226,10.507025973984668,10.89431030942226,True,5.5070259739846685,True,10.89431030942226,True,21.750025423807887
primary,unconstrained,19100,18,0.7368421052631579,True,9.733978100140533,8.618604749906973,9.733978100140533,True,8.618604749906973,True,9.733978100140533,True,21.01895913539815
primary,unconstrained,19101,20,0.75,True,11.095031510619503,10.3330794717959,11.095031510619503,True,5.3330794717959,True,11.095031510619503,True,21.855921411000747
primary,unconstrained,19102,19,0.7894736842105263,True,11.674499406985976,11.657672140689707,11.674499406985976,True,6.657672140689707,True,11.674499406985976,True,22.728851020588912
primary,unconstrained,19103,17,0.7777777777777778,True,7.15244496305996,7.06462365873191,7.15244496305996,True,7.06462365873191,True,7.15244496305996,True,17.820102393936633
primary,unconstrained,19104,16,0.7222222222222222,True,6.074375146065646,5.265647456368065,6.074375146065646,False,7.989622074960838,True,6.074375146065646,True,18.079784051659203
primary,unconstrained,19105,18,0.8333333333333334,True,10.89276945971637,8.57943335825798,10.89276945971637,True,6.5794333582579805,True,10.89276945971637,True,22.24339168748334
primary,unconstrained,19106,18,0.7368421052631579,True,6.372311687024269,5.862636514485379,6.372311687024269,True,5.862636514485379,True,6.372311687024269,True,17.748493197794282
primary,unconstrained,19107,21,0.7142857142857143,True,10.777906428472175,10.173816165936882,10.777906428472175,True,8.173816165936882,True,10.777906428472175,True,22.86150450916808
primary,unconstrained,19108,17,0.7777777777777778,True,7.387740861986578,6.5249482351650165,7.387740861986578,True,6.5249482351650165,True,7.387740861986578,True,17.84860985669688
primary,unconstrained,19109,17,0.7777777777777778,True,8.265368407313058,7.943769328497069,8.265368407313058,True,6.503042523586814,True,8.265368407313058,True,19.722228166508433
primary,unconstrained,19110,20,0.6666666666666666,True,12.314758249871765,10.735451031137824,12.314758249871765,True,4.735451031137824,True,12.314758249871765,True,22.64520162148318
primary,unconstrained,19111,16,0.8235294117647058,True,7.431777117616861,7.402039895480457,7.431777117616861,True,7.402039895480457,True,7.431777117616861,True,18.970900080982624
primary,unconstrained,19112,16,0.631578947368421,True,9.85751937453152,8.481807729698026,9.85751937453152,True,6.481807729698026,True,9.85751937453152,True,19.918773901205356
primary,unconstrained,19113,22,0.6818181818181818,True,10.847075403800108,10.5910403474125,10.847075403800108,True,8.5910403474125,True,10.847075403800108,True,22.566640274085913
primary,unconstrained,19114,19,0.7894736842105263,True,11.75857285314346,11.196060642767135,11.75857285314346,True,6.196060642767134,True,11.75857285314346,True,22.255389759582755
primary,unconstrained,19115,17,0.7777777777777778,True,6.180860929193498,5.864993305173055,6.180860929193498,True,5.864993305173055,True,6.180860929193498,True,17.36588330072332
primary,unconstrained,19116,20,0.75,True,11.432955475793332,11.294459738539329,11.432955475793332,True,6.294459738539329,True,11.432955475793332,True,22.140725002959257
primary,unconstrained,19117,17,0.6842105263157895,True,6.041900425126486,5.149957008194304,6.041900425126486,False,8.015864287805464,True,6.041900425126486,True,16.63550184829979
primary,unconstrained,19118,18,0.8333333333333334,True,10.070056878530242,7.594772802573685,10.070056878530242,True,5.594772802573685,True,10.070056878530242,True,20.37703518122776
primary,unconstrained,19119,22,0.6818181818181818,True,12.611061451953123,10.785084013496386,12.611061451953123,True,8.785084013496386,True,12.611061451953123,True,23.82439099985314
primary,unconstrained,19120,15,0.7647058823529411,True,7.119550391523983,6.66828869084869,7.119550391523983,False,8.9298870637213,True,7.119550391523983,True,18.99144502829103
primary,unconstrained,19121,18,0.65,True,6.0654784706361795,5.194173311600349,6.0654784706361795,False,7.590931132801092,True,6.0654784706361795,True,17.18552887565716
primary,unconstrained,19122,18,0.8333333333333334,True,9.622722078036988,8.51719936083024,9.622722078036988,True,6.51719936083024,True,9.622722078036988,True,19.532704439210494
primary,unconstrained,19123,17,0.6842105263157895,True,6.234470418518386,5.970238204595473,6.234470418518386,False,6.390651456608488,True,6.234470418518386,True,17.908763476725163
primary,unconstrained,19124,22,0.6818181818181818,True,13.094847178447777,12.943362813360542,13.094847178447777,True,6.943362813360543,True,13.094847178447777,True,25.212961688085343
primary,unconstrained,19125,16,0.8235294117647058,True,6.3327345854316786,6.315935455827818,6.3327345854316786,True,6.315935455827818,True,6.3327345854316786,True,17.641241726183587
primary,unconstrained,19126,20,0.75,True,12.187365126263757,12.107397148953993,12.187365126263757,True,6.107397148953993,True,12.187365126263757,True,23.236559513471335
primary,unconstrained,19127,21,0.7142857142857143,True,11.828021827882392,10.695189595063967,11.828021827882392,True,8.695189595063967,True,11.828021827882392,True,23.86816370202746
primary,unconstrained,19128,19,0.7894736842105263,True,8.266674144450336,7.245116710811355,8.266674144450336,True,5.245116710811355,True,8.266674144450336,True,18.935078062414828
primary,unconstrained,19129,19,0.7894736842105263,True,9.883388859541055,8.220206146584829,9.883388859541055,True,6.220206146584829,True,9.883388859541055,True,20.356343904842735
primary,unconstrained,19130,21,0.7142857142857143,True,11.59296588970224,11.470051850348575,11.59296588970224,True,5.470051850348574,True,11.59296588970224,True,22.432016731047675
primary,unconstrained,19131,21,0.6363636363636364,True,8.996061315267685,8.200572193405893,8.996061315267685,True,8.200572193405893,True,8.996061315267685,True,20.080348902922527
primary,unconstrained,19132,18,0.8333333333333334,True,9.69253867370327,7.961791102177516,9.69253867370327,True,5.961791102177516,True,9.69253867370327,True,19.901889705002446
primary,unconstrained,19133,18,0.7368421052631579,True,8.630511747633907,7.629116733678963,8.630511747633907,True,7.629116733678963,True,8.630511747633907,True,18.81687925215198
primary,unconstrained,19134,17,0.7777777777777778,True,7.4114756419638095,5.9484439391278565,7.4114756419638095,True,5.9484439391278565,True,7.4114756419638095,True,18.332435482100372
primary,unconstrained,19135,19,0.7,True,8.76508494314163,7.74124769527792,8.76508494314163,True,7.74124769527792,True,8.76508494314163,True,20.10550970990048
primary,unconstrained,19136,21,0.7142857142857143,True,12.613151399188691,11.167480936088413,12.613151399188691,True,5.167480936088414,True,12.613151399188691,True,22.982776917977368
primary,unconstrained,19137,21,0.7142857142857143,True,13.213826408156738,11.616026933133833,13.213826408156738,True,5.616026933133834,True,13.213826408156738,True,23.882132863105703
primary,unconstrained,19138,19,0.7894736842105263,True,9.257381528778764,7.722230687423405,9.257381528778764,True,5.722230687423405,True,9.257381528778764,True,19.830375320548228
primary,unconstrained,19139,18,0.7368421052631579,True,9.315295410732013,8.634315439089125,9.315295410732013,True,8.634315439089125,True,9.315295410732013,True,21.403774965546866
primary,unconstrained,19140,20,0.75,True,12.617251705627623,9.805348022144987,12.617251705627623,True,7.805348022144988,True,12.617251705627623,True,24.28537229731383
primary,unconstrained,19141,20,0.75,True,13.990587559524652,12.051457364001013,13.990587559524652,True,6.051457364001013,True,13.990587559524652,True,24.52081754083507
primary,unconstrained,19142,19,0.7894736842105263,True,10.931009573773965,8.981762529434025,10.931009573773965,True,6.981762529434024,True,10.931009573773965,True,21.143327599724508
primary,unconstrained,19143,19,0.7894736842105263,True,9.29618236278095,7.890666657748169,9.29618236278095,True,5.890666657748169,True,9.29618236278095,True,19.822271927203666
primary,unconstrained,19144,17,0.6842105263157895,True,6.777678883388461,6.568413801334967,6.777678883388461,False,7.713180193907125,True,6.777678883388461,True,18.94673656680874
primary,unconstrained,19145,18,0.8333333333333334,True,11.756605154777544,8.999402607844189,11.756605154777544,True,6.999402607844188,True,11.756605154777544,True,23.300317497550683
primary,unconstrained,19146,20,0.75,True,8.108143847945428,7.487235102816884,8.108143847945428,True,5.487235102816884,True,8.108143847945428,True,19.141928101979943
primary,unconstrained,19147,14,0.8125,True,6.510225260434979,4.709088098613554,6.510225260434979,False,7.768134163253124,True,6.510225260434979,True,17.38211566896938
primary,unconstrained,19148,19,0.7894736842105263,True,9.109070554447786,7.461226231654267,9.109070554447786,True,5.461226231654268,True,9.109070554447786,True,20.090958695642783
primary,unconstrained,19149,15,0.5789473684210527,True,7.590571735665039,5.655162241311243,7.590571735665039,True,5.655162241311243,True,7.590571735665039,True,17.527820128252486
primary,unconstrained,19150,18,0.7368421052631579,True,8.646217686279497,7.162246873505579,8.646217686279497,True,5.162246873505579,True,8.646217686279497,True,19.050897772235917
primary,unconstrained,19151,16,0.7222222222222222,True,6.377026530995284,5.443755954912271,6.377026530995284,False,6.654725726924079,True,6.377026530995284,True,18.5348405028207
primary,unconstrained,19152,19,0.7894736842105263,True,10.467845964087966,8.137565865367343,10.467845964087966,True,6.137565865367342,True,10.467845964087966,True,20.97857523542004
primary,unconstrained,19153,16,0.7222222222222222,True,6.68450335834361,4.8655820970355546,6.68450335834361,False,6.902752576402802,True,6.68450335834361,True,17.086805769879973
primary,unconstrained,19154,20,0.75,True,13.186948979228015,11.819574022020628,13.186948979228015,True,5.819574022020628,True,13.186948979228015,True,23.641282829052837
primary,unconstrained,19155,21,0.7142857142857143,True,13.015929329317553,12.648366582697694,13.015929329317553,True,6.648366582697693,True,13.015929329317553,True,25.131334364229424
primary,unconstrained,19156,19,0.7894736842105263,True,9.511202745441341,9.423699582710771,9.511202745441341,True,7.423699582710772,True,9.511202745441341,True,19.707561991426754
primary,unconstrained,19157,19,0.7894736842105263,True,12.053589718116491,10.383352923319931,12.053589718116491,True,8.383352923319931,True,12.053589718116491,True,23.12522790578476
primary,unconstrained,19158,21,0.7142857142857143,True,10.09062248837582,9.610137605701837,10.09062248837582,True,7.610137605701837,True,10.09062248837582,True,21.664988349794818
primary,unconstrained,19159,19,0.7,True,8.683772779923562,7.46888313855851,8.683772779923562,True,7.46888313855851,True,8.683772779923562,True,20.1086314188112
primary,unconstrained,19160,20,0.75,True,12.754969061236554,11.852805988564747,12.754969061236554,True,6.8528059885647465,True,12.754969061236554,True,23.267916885653534
primary,unconstrained,19161,20,0.75,True,12.566121806415119,12.484059693855436,12.566121806415119,True,7.4840596938554365,True,12.566121806415119,True,22.714415174466236
primary,unconstrained,19162,18,0.8333333333333334,True,11.902048391588016,9.254803280025195,11.902048391588016,True,7.254803280025195,True,11.902048391588016,True,24.004646161513712
primary,unconstrained,19163,17,0.7777777777777778,True,9.235153129893364,8.276805803955481,9.235153129893364,True,8.276805803955481,True,9.235153129893364,True,20.479224590829613
primary,unconstrained,19164,16,0.7222222222222222,True,6.017689049930787,4.865371395979542,6.017689049930787,False,6.225518341356613,True,6.017689049930787,True,16.26604974801734
primary,unconstrained,19165,20,0.75,True,9.233644077092729,8.066815121251878,9.233644077092729,True,6.066815121251878,True,9.233644077092729,True,20.507644875846466
primary,unconstrained,19166,17,0.6842105263157895,True,6.111740507824424,5.257259246162295,6.111740507824424,False,8.325178297735444,True,6.111740507824424,True,16.9706203702573
primary,unconstrained,19167,17,0.6842105263157895,True,7.0139736385357985,6.982029461308684,7.0139736385357985,False,7.090753157488537,True,7.0139736385357985,True,18.520130854207576
primary,unconstrained,19168,16,0.7222222222222222,True,6.132470935508994,4.986499124481192,6.132470935508994,False,8.009339539647561,True,6.132470935508994,True,17.085923570316332
primary,unconstrained,19169,17,0.6842105263157895,True,6.860612590280889,6.7627152386371865,6.860612590280889,False,7.536750954496835,True,6.860612590280889,True,18.97169657626914
primary,unconstrained,19170,21,0.7142857142857143,True,11.193499435112395,10.894383651445741,11.193499435112395,True,4.8943836514457395,True,11.193499435112395,True,21.26296092489408
primary,unconstrained,19171,18,0.7368421052631579,True,7.2001612485732345,6.71877711979531,7.2001612485732345,True,6.71877711979531,True,7.2001612485732345,True,17.46819511666991
primary,unconstrained,19172,18,0.5714285714285714,True,13.721837525997223,12.697985977459968,13.721837525997223,True,6.697985977459969,True,13.721837525997223,True,23.6073244623961
primary,unconstrained,19173,16,0.7222222222222222,True,7.651556793016762,7.618278324226159,7.651556793016762,False,8.205304867774267,True,7.651556793016762,True,18.396540477854437
primary,unconstrained,19174,19,0.7894736842105263,True,8.87527099870969,7.399773329167411,8.87527099870969,True,5.399773329167411,True,8.87527099870969,True,19.56979649249493
primary,unconstrained,19175,22,0.6818181818181818,True,12.664259681669797,12.317593017692108,12.664259681669797,True,6.317593017692108,True,12.664259681669797,True,24.32519305997786
primary,unconstrained,19176,16,0.55,True,11.00119899434681,10.108635243928955,11.00119899434681,True,5.108635243928955,True,11.00119899434681,True,21.256349082437133
primary,unconstrained,19177,15,0.7647058823529411,True,6.697321329978719,6.616376666922235,6.697321329978719,False,8.423099579847916,True,6.697321329978719,True,18.504602491659288
primary,unconstrained,19178,18,0.7368421052631579,True,8.66601590025975,6.687628194119524,8.66601590025975,True,4.687628194119525,True,8.66601590025975,True,18.885341158125804
primary,unconstrained,19179,19,0.7894736842105263,True,7.966947768441136,7.286668943622278,7.966947768441136,True,5.286668943622278,True,7.966947768441136,True,18.457564582651596
primary,unconstrained,19180,22,0.6818181818181818,True,13.060187089048796,12.61461347612493,13.060187089048796,True,6.614613476124931,True,13.060187089048796,True,24.083454890836904
primary,unconstrained,19181,14,0.8125,True,6.503326448419569,4.648730578476074,6.503326448419569,False,8.03287179513698,True,6.503326448419569,True,18.519670330973355
primary,unconstrained,19182,16,0.7222222222222222,True,6.242724758813077,5.342288353030111,6.242724758813077,False,7.3094849177675725,True,6.242724758813077,True,17.843162533309492
primary,unconstrained,19183,18,0.8333333333333334,True,12.178055809127851,9.362066695753004,12.178055809127851,True,7.362066695753004,True,12.178055809127851,True,24.184008012058904
primary,unconstrained,19184,22,0.6818181818181818,True,11.697903330509995,11.50438184309381,11.697903330509995,True,6.504381843093809,True,11.697903330509995,True,23.04183514656283
primary,unconstrained,19185,16,0.55,True,8.454611101960468,7.462727507243466,8.454611101960468,True,7.462727507243466,True,8.454611101960468,True,18.732682045428056
primary,unconstrained,19186,22,0.6818181818181818,True,13.410127803186711,13.388127725017977,13.410127803186711,True,8.388127725017977,True,13.410127803186711,True,25.241285720018865
primary,unconstrained,19187,19,0.7894736842105263,True,12.780102101596295,12.628234271094236,12.780102101596295,True,7.628234271094237,True,12.780102101596295,True,24.414211979963465
primary,unconstrained,19188,19,0.7894736842105263,True,10.603836948876161,9.060054837818875,10.603836948876161,True,7.060054837818874,True,10.603836948876161,True,21.613759890518693
primary,unconstrained,19189,20,0.6666666666666666,True,9.803852130532096,8.208510957215008,9.803852130532096,True,8.208510957215008,True,9.803852130532096,True,20.786267807363608
primary,unconstrained,19190,18,0.8333333333333334,True,10.050318009426288,8.392776419082248,10.050318009426288,True,6.392776419082248,True,10.050318009426288,True,21.100179059580864
primary,unconstrained,19191,19,0.7894736842105263,True,11.05654425462836,9.254681821921398,11.05654425462836,True,7.254681821921397,True,11.05654425462836,True,21.614855692501337
primary,unconstrained,19192,23,0.6521739130434783,True,13.275808551035158,12.839454564050556,13.275808551035158,True,6.839454564050554,True,13.275808551035158,True,24.958258708720727
primary,unconstrained,19193,17,0.6842105263157895,True,6.922558619738228,5.012869844346647,6.922558619738228,False,8.454723255843042,True,6.922558619738228,True,17.834985626054998
primary,unconstrained,19194,14,0.8125,True,6.432054981931356,4.90454601975263,6.432054981931356,False,7.515908858270468,True,6.432054981931356,True,17.832197024695457
primary,unconstrained,19195,19,0.7894736842105263,True,10.14261804030696,7.9325637188484786,10.14261804030696,True,5.932563718848479,True,10.14261804030696,True,21.294428225224358
primary,unconstrained,19196,20,0.75,True,12.250527173865509,12.13392703622697,12.250527173865509,True,6.13392703622697,True,12.250527173865509,True,23.298294769396847
primary,unconstrained,19197,20,0.75,True,11.9436617398134,9.848285898206864,11.9436617398134,True,7.848285898206864,True,11.9436617398134,True,22.465823951776645
primary,unconstrained,19198,20,0.6666666666666666,True,10.914656334687773,10.856209440419425,10.914656334687773,True,4.856209440419425,True,10.914656334687773,True,20.85557708169756
primary,unconstrained,19199,17,0.5238095238095238,True,13.27884199328299,10.923223670970527,13.27884199328299,True,4.923223670970527,True,13.27884199328299,True,23.300443960829405
primary,unconstrained,19200,18,0.8333333333333334,True,12.282129237325488,9.712595372302246,12.282129237325488,True,7.712595372302246,True,12.282129237325488,True,24.279596824364077
primary,unconstrained,19201,20,0.75,True,13.175121177092123,12.051850646448857,13.175121177092123,True,6.051850646448855,True,13.175121177092123,True,24.319657391384204
primary,unconstrained,19202,20,0.75,True,11.333107665111953,9.702598924038195,11.333107665111953,True,7.702598924038196,True,11.333107665111953,True,21.909570812488134
primary,unconstrained,19203,15,0.7647058823529411,True,7.801273861812338,6.894395091064921,7.801273861812338,False,9.050685537263734,True,7.801273861812338,True,19.393210364010887
primary,unconstrained,19204,22,0.6818181818181818,True,13.183611227519743,13.040047924631853,13.183611227519743,True,7.040047924631855,True,13.183611227519743,True,24.46969120142881
primary,unconstrained,19205,19,0.7894736842105263,True,12.864920166705847,10.801037446628968,12.864920166705847,True,8.801037446628968,True,12.864920166705847,True,24.304661816393686
primary,unconstrained,19206,17,0.7777777777777778,True,9.059054415453694,7.712001221357072,9.059054415453694,True,7.712001221357072,True,9.059054415453694,True,20.227408138643206
primary,unconstrained,19207,20,0.75,True,12.785207080984337,11.89928958104305,12.785207080984337,True,5.89928958104305,True,12.785207080984337,True,22.985787611851414
primary,unconstrained,19208,16,0.7222222222222222,True,6.850868758718879,5.252130975340879,6.850868758718879,False,8.251370412593099,True,6.850868758718879,True,18.178285043954418
primary,unconstrained,19209,18,0.7368421052631579,True,6.381985302447729,5.956596428147621,6.381985302447729,True,5.956596428147621,True,6.381985302447729,True,16.995464123492695
primary,unconstrained,19210,17,0.7777777777777778,True,8.49831435778706,6.624281740565458,8.49831435778706,True,6.624281740565458,True,8.49831435778706,True,19.166879125751308
primary,unconstrained,19211,18,0.7368421052631579,True,6.737354219517622,5.857749073358298,6.737354219517622,True,5.857749073358298,True,6.737354219517622,True,17.388735809796948
primary,unconstrained,19212,18,0.7368421052631579,True,7.340142392025323,5.867549285823177,7.340142392025323,True,5.867549285823177,True,7.340142392025323,True,17.702439444411446
primary,unconstrained,19213,20,0.75,True,10.97642407139061,9.752003897862203,10.97642407139061,True,7.752003897862203,True,10.97642407139061,True,22.852619295670895
primary,unconstrained,19214,18,0.5714285714285714,True,13.92347764843851,11.050541342570096,13.92347764843851,True,5.050541342570097,True,13.92347764843851,True,23.91637093094272
primary,unconstrained,19215,21,0.7142857142857143,True,12.359878451330314,10.259301630094283,12.359878451330314,True,8.259301630094283,True,12.359878451330314,True,23.137865250309822
primary,unconstrained,19216,18,0.7368421052631579,True,8.240751360990611,7.057384897542985,8.240751360990611,True,7.057384897542985,True,8.240751360990611,True,18.356880684580272
primary,unconstrained,19217,17,0.7777777777777778,True,8.395835649167191,8.175052321171492,8.395835649167191,True,7.42337088592939,True,8.395835649167191,True,20.359252153293482
primary,unconstrained,19218,22,0.6818181818181818,True,13.95059237690347,13.176446240406165,13.95059237690347,True,7.176446240406165,True,13.95059237690347,True,25.195290470207723
primary,unconstrained,19219,19,0.7894736842105263,True,10.938712015130456,8.421549835097235,10.938712015130456,True,6.421549835097235,True,10.938712015130456,True,22.760401701208018
primary,unconstrained,19220,20,0.75,True,11.380851530407906,9.538214357515042,11.380851530407906,True,7.53821435751504,True,11.380851530407906,True,22.30734456131686
primary,unconstrained,19221,19,0.7894736842105263,True,12.225278034534831,12.190922037913836,12.225278034534831,True,7.190922037913835,True,12.225278034534831,True,23.968759295418177
primary,unconstrained,19222,15,0.5789473684210527,True,9.152620270587695,6.748047131423894,9.152620270587695,True,4.748047131423894,True,9.152620270587695,True,19.110205692592476
primary,unconstrained,19223,15,0.7647058823529411,True,6.427337127086451,6.340719492218424,6.427337127086451,False,6.876099411434199,True,6.427337127086451,True,17.742221907751052
primary,unconstrained,19224,18,0.5714285714285714,True,13.260939763982083,12.262976075740951,13.260939763982083,True,6.262976075740951,True,13.260939763982083,True,23.641150989236042
primary,unconstrained,19225,17,0.7777777777777778,True,6.195320924367977,6.026928462875958,6.195320924367977,True,6.026928462875958,True,6.195320924367977,True,16.55614016420248
primary,unconstrained,19226,15,0.7647058823529411,True,7.255041081379168,6.713441972862563,7.255041081379168,False,8.838835041304689,True,7.255041081379168,True,19.133380997615184
primary,unconstrained,19227,19,0.7894736842105263,True,12.795511574015714,12.545379296481345,12.795511574015714,True,7.545379296481345,True,12.795511574015714,True,24.64232690667412
primary,unconstrained,19228,17,0.5238095238095238,True,11.733984159817357,10.936700454442352,11.733984159817357,True,4.936700454442352,True,11.733984159817357,True,21.620915443374358
primary,unconstrained,19229,19,0.7894736842105263,True,11.542614664910364,8.661248446366336,11.542614664910364,True,6.661248446366337,True,11.542614664910364,True,22.176229182160675
primary,unconstrained,19230,19,0.7,True,9.01816894705446,7.812996125327368,9.01816894705446,True,7.812996125327368,True,9.01816894705446,True,19.955510613942494
primary,unconstrained,19231,18,0.65,True,8.216525873856108,8.071176565348862,8.216525873856108,False,9.28911799862136,True,8.216525873856108,True,20.01567822350348
primary,unconstrained,19232,19,0.5454545454545454,True,13.748178105183658,13.424316591205177,13.748178105183658,True,7.424316591205175,True,13.748178105183658,True,23.75753592836157
primary,unconstrained,19233,21,0.7142857142857143,True,11.747190497384473,10.98531083494645,11.747190497384473,True,5.98531083494645,True,11.747190497384473,True,22.88752625624174
primary,unconstrained,19234,19,0.7894736842105263,True,11.507717572430618,9.717713295160038,11.507717572430618,True,7.7177132951600385,True,11.507717572430618,True,22.663152463484714
primary,unconstrained,19235,16,0.55,True,9.976228695218857,7.11654129922281,9.976228695218857,True,5.11654129922281,True,9.976228695218857,True,19.878990787169588
primary,unconstrained,19236,19,0.7894736842105263,True,9.920632980685628,8.849674654189936,9.920632980685628,True,6.849674654189936,True,9.920632980685628,True,20.38226293519218
primary,unconstrained,19237,17,0.6842105263157895,True,7.3655951453638995,6.960515731916807,7.3655951453638995,False,7.684932681321653,True,7.3655951453638995,True,19.376040914635674
primary,unconstrained,19238,16,0.55,True,7.772603687984443,7.190380539825391,7.772603687984443,True,7.190380539825391,True,7.772603687984443,True,17.661933934924335
primary,unconstrained,19239,16,0.7222222222222222,True,6.57388518219392,4.861246886937938,6.57388518219392,False,6.961559885228775,True,6.57388518219392,True,17.221718780274323
