parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
primary,rank_preserving,6723,18,0.8333333333333334,True,11.05302468989624,8.278663671967003,11.05302468989624,True,6.278663671967004,True,11.05302468989624,True,21.95472898939707
primary,rank_preserving,6724,17,0.7777777777777778,True,6.78020249496614,6.107884575823283,6.78020249496614,True,6.107884575823283,True,6.78020249496614,True,17.097583515579352
primary,rank_preserving,6725,19,0.7894736842105263,True,10.435053918031496,8.93532097358004,10.435053918031496,True,6.93532097358004,True,10.435053918031496,True,21.15237259136163
primary,rank_preserving,6726,21,0.7142857142857143,True,13.539957939231568,13.181141411091003,13.539957939231568,True,8.181141411091003,True,13.539957939231568,True,25.125663216495056
primary,rank_preserving,6727,19,0.7894736842105263,True,10.736864529885624,10.729132204839274,10.736864529885624,True,5.729132204839274,True,10.736864529885624,True,20.77345843745905
primary,rank_preserving,6728,20,0.75,True,11.428119581573561,9.079095405964669,11.428119581573561,True,7.079095405964669,True,11.428119581573561,True,22.544238840195717
primary,rank_preserving,6729,20,0.75,True,10.546210310145678,10.100159383421355,10.546210310145678,True,8.100159383421355,True,10.546210310145678,True,22.396656232040574
primary,rank_preserving,6730,17,0.6,True,11.45703366013115,11.040247564871958,11.45703366013115,True,6.040247564871958,True,11.45703366013115,True,21.646618025433952
primary,rank_preserving,6731,19,0.7894736842105263,True,10.106639425047579,8.891158784509058,10.106639425047579,True,6.891158784509058,True,10.106639425047579,True,20.42154397561417
primary,rank_preserving,6732,19,0.7894736842105263,True,9.646717010279858,9.429428218805242,9.646717010279858,True,7.429428218805242,True,9.646717010279858,True,20.42744432300698
primary,rank_preserving,6733,23,0.6521739130434783,True,11.337080573486134,10.578978646600833,11.337080573486134,True,8.578978646600833,True,11.337080573486134,True,22.999759885726057
primary,rank_preserving,6734,21,0.7142857142857143,True,11.453527423168612,9.878998692952,11.453527423168612,True,7.878998692952001,True,11.453527423168612,True,22.83265292846483
primary,rank_preserving,6735,18,0.7368421052631579,True,8.002086382836218,7.605998632007029,8.002086382836218,True,7.605998632007029,True,8.002086382836218,True,18.718015382373967
primary,rank_preserving,6736,18,0.8333333333333334,True,9.407156835839181,7.739966308344947,9.407156835839181,True,5.739966308344947,True,9.407156835839181,True,20.068950403878908
primary,rank_preserving,6737,19,0.7894736842105263,True,8.897022980649963,7.756329217930796,8.897022980649963,True,5.756329217930796,True,8.897022980649963,True,19.6053921728057
primary,rank_preserving,6738,18,0.7368421052631579,True,8.05454937224896,8.021287461397616,8.05454937224896,True,8.021287461397616,True,8.05454937224896,True,19.774953359514893
primary,rank_preserving,6739,20,0.6666666666666666,True,8.994325538899762,8.66073976376269,8.994325538899762,True,8.66073976376269,True,8.994325538899762,True,20.868339386369406
primary,rank_preserving,6740,14,0.8125,True,6.384728700068095,4.87983733078367,6.384728700068095,False,7.861894059392434,True,6.384728700068095,True,18.164313071674492
