parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
secondary,unconstrained,1926,24,0.56,True,9.211933127125315,8.209241726035396,9.211933127125315,True,8.209241726035396,True,9.211933127125315,True,21.476825082103943
secondary,unconstrained,1927,21,0.7142857142857143,True,12.328371839064129,10.174548098795029,12.328371839064129,True,7.433034460947824,True,12.328371839064129,True,24.944519786219335
secondary,unconstrained,1928,29,0.4666666666666667,True,10.652114621353682,10.429618148379298,10.652114621353682,True,6.591815755860889,True,10.652114621353682,True,19.264120602844162
secondary,unconstrained,1929,26,0.5769230769230769,True,9.673024911763878,8.222981156290727,9.673024911763878,True,6.443394690296474,True,9.673024911763878,True,20.175210914735313
secondary,unconstrained,1930,20,0.6666666666666666,True,9.042972325689112,8.285854627592215,9.042972325689112,True,8.285854627592215,True,9.042972325689112,True,22.111997915718163
secondary,unconstrained,1931,30,0.5,True,13.427083925463227,12.018804829142033,13.427083925463227,True,6.979930494264733,True,13.427083925463227,True,22.310944066102145
secondary,unconstrained,1932,21,0.5652173913043478,True,7.785872910621531,7.356579577780516,7.785872910621531,False,8.00847116364295,True,7.785872910621531,True,18.247857450535612
secondary,unconstrained,1933,23,0.52,True,8.104711305736737,7.639577767100846,8.104711305736737,True,6.412568256496305,True,8.104711305736737,True,18.406408978555298
secondary,unconstrained,1934,26,0.5185185185185185,True,9.817141107897688,7.983713731035685,9.817141107897688,True,7.983713731035685,True,9.817141107897688,True,22.296787456416155
secondary,unconstrained,1935,28,0.43333333333333335,True,11.94590462198734,10.938514903040442,11.94590462198734,True,5.667390636053758,True,11.94590462198734,True,21.854331979773868
secondary,unconstrained,1936,26,0.5769230769230769,True,11.011240548124363,10.415883791977512,11.011240548124363,True,7.77344449617642,True,11.011240548124363,True,25.248620467298636
secondary,unconstrained,1937,28,0.3870967741935484,True,7.845480053790931,7.677928492226089,7.845480053790931,True,5.550691245046158,True,7.845480053790931,True,19.910221513950805
secondary,unconstrained,1938,25,0.3793103448275862,True,8.27584770302682,7.491314362283532,8.27584770302682,True,5.99313496151848,True,8.27584770302682,True,19.39380579376634
secondary,unconstrained,1939,25,0.3333333333333333,True,9.738443527493319,9.590610308031474,9.738443527493319,True,4.550098813448269,True,9.738443527493319,True,18.273032137647007
secondary,unconstrained,1940,21,0.5652173913043478,True,6.923606701932485,5.358701083354566,6.923606701932485,False,9.160478843663181,True,6.923606701932485,True,18.9073074999042
secondary,unconstrained,1941,30,0.45161290322580644,True,13.999071355619684,13.855341333510331,13.999071355619684,True,7.6788294213139014,True,13.999071355619684,True,24.642553636478933
secondary,unconstrained,1942,31,0.4375,True,12.752889449328283,10.015697143025708,12.752889449328283,True,7.425649817869277,True,12.752889449328283,True,24.977545151657047
secondary,unconstrained,1943,25,0.5384615384615384,True,6.965698275771923,6.591196104485824,6.965698275771923,True,6.591196104485824,True,6.965698275771923,True,17.797212044376188
secondary,unconstrained,1944,31,0.4838709677419355,True,13.709997443011193,13.567804054858696,13.709997443011193,True,6.685304222420349,True,13.709997443011193,True,26.06343572319898
secondary,unconstrained,1945,22,0.6086956521739131,True,7.832642808587165,7.51993818834195,7.832642808587165,True,7.192131803061526,True,7.832642808587165,True,20.01002754030278
secondary,unconstrained,1946,25,0.6,True,13.17458886933538,9.189174213464515,13.17458886933538,True,6.638310825228213,True,13.17458886933538,True,26.00029589182799
secondary,unconstrained,1947,27,0.5555555555555556,True,12.217319707144863,11.441059042658786,12.217319707144863,True,6.392493818999161,True,12.217319707144863,True,24.07441513470649
secondary,unconstrained,1948,26,0.3225806451612903,True,9.747068571670457,7.178027710776769,9.747068571670457,True,5.077502047230142,True,9.747068571670457,True,19.95517466309174
secondary,unconstrained,1949,30,0.5,True,12.016458290782799,11.508148483692615,12.016458290782799,True,7.9816947932051745,True,12.016458290782799,True,22.23819936836264
secondary,unconstrained,1950,23,0.5833333333333334,True,12.977457499391205,10.808487423985246,12.977457499391205,True,5.5977269378499575,True,12.977457499391205,True,22.78007222354225
secondary,unconstrained,1951,28,0.4827586206896552,True,11.099517830619936,9.334432599362934,11.099517830619936,True,6.86828420356704,True,11.099517830619936,True,21.0783350811143
secondary,unconstrained,1952,25,0.5384615384615384,True,13.557342908094203,11.271261107873144,13.557342908094203,True,6.848719311113053,True,13.557342908094203,True,22.504304059969623
